,prob
1665,0.024595795
1666,0.006076581
1667,0.002509592
1668,0.011549292
1669,0.004615464
1670,0.009923193
1671,0.019908439
1672,0.012690901
1673,0.085195243
1674,0.003852849
1675,0.00069606
1676,0.02443018
1677,0.051263401
1678,0.002911337
1679,0.035749578
1680,0.027748193
1681,0.013956494
1682,0.002791511
1683,0.016103856
1684,0.010775231
1685,0.006652935
1686,0.078065627
1687,0.050473776
1688,0.006640692
1689,0.017446395
1690,0.005344422
1691,0.00331939
1692,0.004334412
1693,0.003610417
1694,0.016507545
1695,0.005209911
1696,0.007184196
1697,0.049130813
1698,0.027931575
1699,0.000448437
1700,0.088143454
1701,0.000502373
1702,0.094084522
1703,0.048790914
1704,0.005953198
1705,0.074507515
1706,0.003245593
1707,0.010979289
1708,0.007705055
1709,0.015139569
1710,0.02306295
1711,0.012053768
1712,0.040143677
1713,0.001537085
1714,0.000745478
1715,0.00639314
1716,0.196623347
1717,0.05380817
1718,0.021702177
1719,0.014939641
1720,0.031720306
1721,0.057461803
1722,0.07496327
1723,0.002127727
1724,0.002527977
1725,0.005752019
1726,0.00483508
1727,0.030008957
1728,0.004023225
1729,0.014843361
1730,0.011610791
1731,0.008363611
1732,0.024385442
1733,0.071659932
1734,0.013860451
1735,0.001045291
1736,0.00902125
1737,0.003947032
1738,0.081007066
1739,0.090911071
1740,0.04082421
1741,0.006964648
1742,0.02562638
1743,0.01384731
1744,0.012140356
1745,0.004738763
1746,0.022115622
1747,0.162275048
1748,0.000837188
1749,0.006844813
1750,0.003746636
1751,0.03007294
1752,0.003269587
1753,0.015834454
1754,0.002013244
1755,0.01788525
1756,0.042389812
1757,0.012740956
1758,0.129220266
1759,0.140754213
1760,0.062445185
1761,0.393685949
1762,0.036991298
1763,0.041208863
1764,0.005445323
1765,0.404337899
1766,0.015441602
1767,0.000983294
1768,0.010113785
1769,0.190853194
1770,0.008700182
1771,0.028397547
1772,0.035336047
1773,0.01135395
1774,0.008743668
1775,0.011056486
1776,0.004133682
1777,0.006938782
1778,0.057112054
1779,0.050679598
1780,0.035851698
1781,0.011401067
1782,0.011093953
1783,0.007403473
1784,0.012654289
1785,0.171903696
1786,0.016584653
1787,0.013339313
1788,0.00403706
1789,0.003651205
1790,0.0014733
1791,0.049897315
1792,0.03376807
1793,0.003093615
1794,0.046367409
1795,0.006133405
1796,0.020796339
1797,0.03410681
1798,0.002601232
1799,0.368401339
1800,0.038386763
1801,0.032787584
1802,0.025072664
1803,0.077788204
1804,0.00808573
1805,0.052518817
1806,0.085290958
1807,0.032249688
1808,0.037746229
1809,0.002182252
1810,0.031379756
1811,0.178671141
1812,0.002351498
1813,0.177776077
1814,0.011796146
1815,0.009272531
1816,0.004977852
1817,0.006077859
1818,0.028654252
1819,0.030558921
1820,0.103344312
1821,0.011853515
1822,0.054766452
1823,0.090078306
1824,0.019657038
1825,0.002314383
1826,0.009706027
1827,0.008107544
1828,0.00271366
1829,0.002034104
1830,0.043328372
1831,0.098249365
1832,0.010878826
1833,0.01755991
1834,0.055592715
1835,0.020335066
1836,0.014633713
1837,0.039335403
1838,0.004533057
1839,0.060923087
1840,0.002322544
1841,0.001933519
1842,0.003576357
1843,0.017089545
1844,0.013873584
1845,0.015163367
1846,0.0130515
1847,0.039172424
1848,0.003733482
1849,0.025593685
1850,0.108748831
1851,0.002576254
1852,0.004940279
1853,0.172083657
1854,0.001785731
1855,0.058837301
1856,0.271785077
1857,0.002162067
1858,0.005758997
1859,0.010745217
1860,0.015337309
1861,0.046686235
1862,0.034821793
1863,0.061482755
1864,0.071221335
1865,0.006379902
1866,0.015087753
1867,0.004662054
1868,0.076283549
1869,0.010834273
1870,0.003693657
1871,0.04371279
1872,0.013540928
1873,0.004959736
1874,0.001667451
1875,0.007087394
1876,0.008840975
1877,0.00594387
1878,0.005867655
1879,0.011126016
1880,0.011106671
1881,0.006154762
1882,0.021827495
1883,0.035435485
1884,0.014154109
1885,0.007794286
1886,0.005547558
1887,0.003595309
1888,0.002450644
1889,0.005506864
1890,0.074974131
1891,0.018897653
1892,0.226615765
1893,0.14071693
1894,0.08880396
1895,0.001955795
1896,0.005511338
1897,0.096964257
1898,0.006307576
1899,0.075192399
1900,0.107628155
1901,0.134093762
1902,0.073349329
1903,0.008129504
1904,0.008710832
1905,0.088513893
1906,0.019063179
1907,0.002498933
1908,0.099219558
1909,0.011049421
1910,0.017667024
1911,0.013888214
1912,0.006926772
1913,0.293967682
1914,0.001991181
1915,0.009880587
1916,0.005138194
1917,0.007690128
1918,0.011665101
1919,0.008153739
1920,0.014302992
1921,0.047497033
1922,0.00224029
1923,0.006859626
1924,0.004049941
1925,0.11278907
1926,0.00429627
1927,0.011817492
1928,0.004537418
1929,0.034329361
1930,0.065141011
1931,0.042191332
1932,0.012960522
1933,0.143552752
1934,0.016616904
1935,0.006802092
1936,0.004476102
1937,0.0377189
1938,0.108850006
1939,0.03726247
1940,0.065218799
1941,0.075787652
1942,0.008871535
1943,0.01997344
1944,0.020904273
1945,0.039862844
1946,0.004536311
1947,0.001392991
1948,0.00544163
1949,0.021005158
1950,0.023735716
1951,0.068464626
1952,0.030166857
1953,0.082867554
1954,0.096195371
1955,0.132845453
1956,0.002971031
1957,0.10010924
1958,0.000751347
1959,0.050046134
1960,0.009259213
1961,0.107872738
1962,0.052830487
1963,0.159742669
1964,0.094335799
1965,0.420541898
1966,0.05802339
1967,0.037621825
1968,0.01678044
1969,0.008037767
1970,0.022062716
1971,0.005796481
1972,0.003622464
1973,0.020574122
1974,0.015870415
1975,0.032044987
1976,0.036445747
1977,0.032229865
1978,0.004878858
1979,0.131226321
1980,0.005276047
1981,0.007781284
1982,0.006400144
1983,0.090513884
1984,0.149656594
1985,0.059813518
1986,0.041758273
1987,0.001508427
1988,0.009194451
1989,0.105969761
1990,0.014557531
1991,0.00298621
1992,0.019175774
1993,0.007271386
1994,0.003302368
1995,0.030196878
1996,0.004396481
1997,0.072530626
1998,0.010867582
1999,0.010067515
2000,0.035583668
2001,0.001775024
2002,0.089585347
2003,0.001888667
2004,0.004771831
2005,0.009323819
2006,0.023946931
2007,0.004110158
2008,0.007216067
2009,0.005532769
2010,0.00527416
2011,0.000681371
2012,0.004587453
2013,0.001604441
2014,0.238016977
2015,0.026360256
2016,0.005471788
2017,0.012744263
2018,0.005912262
2019,0.023560753
2020,0.039430042
2021,0.005240082
2022,0.006195454
2023,0.001799504
2024,0.0032768
2025,0.013141554
2026,0.011828291
2027,0.010889409
2028,0.021917284
2029,0.013332953
2030,0.00890758
2031,0.072851169
2032,0.055546089
2033,0.029557953
2034,0.010182394
2035,0.111860852
2036,0.238017463
2037,0.035833774
2038,0.089266117
2039,0.080544643
2040,0.004663491
2041,0.049677753
2042,0.004916476
2043,0.006432384
2044,0.000868775
2045,0.001823534
2046,0.006180535
2047,0.005227372
2048,0.183226315
2049,0.004084896
2050,0.008229465
2051,0.00988331
2052,0.001781971
2053,0.001506881
2054,0.01356955
2055,0.082948039
2056,0.01166711
2057,0.094305102
2058,0.016298502
2059,0.21636641
2060,0.050782857
2061,0.090720283
2062,0.076706759
2063,0.029756977
2064,0.007974895
2065,0.031538761
2066,0.023335145
2067,0.01539618
2068,0.410412708
2069,0.041304106
2070,0.024716449
2071,0.001515427
2072,0.024124887
2073,0.38430792
2074,0.037622084
2075,0.003091717
2076,0.116215986
2077,0.034151001
2078,0.021372389
2079,0.059667544
2080,0.009801403
2081,0.010747864
2082,0.028312555
2083,0.003973173
2084,0.236193566
2085,0.064067886
2086,0.029594968
2087,0.09977097
2088,0.00841712
2089,0.079070503
2090,0.050647947
2091,0.033089954
2092,0.088316925
2093,0.025163119
2094,0.011660834
2095,0.006135499
2096,0.030756288
2097,0.029049409
2098,0.061913013
2099,0.069191587
2100,0.001688647
2101,0.016262239
2102,0.001919874
2103,0.053421055
2104,0.001386961
2105,0.124155379
2106,0.022975847
2107,0.010236621
2108,0.006190278
2109,0.022402861
2110,0.001490287
2111,0.196351788
2112,0.022401594
2113,0.010347101
2114,0.043957385
2115,0.053653405
2116,0.008777245
2117,0.12765792
2118,0.005614933
2119,0.071979326
2120,0.006792092
2121,0.016409285
2122,0.097106821
2123,0.012988733
2124,0.027565656
2125,0.01981818
2126,0.004095172
2127,0.007763611
2128,0.003432731
2129,0.038697452
2130,0.091234164
2131,0.01357563
2132,0.069159894
2133,0.012377904
2134,0.002254993
2135,0.009470623
2136,0.119964605
2137,0.017802157
2138,0.000869131
2139,0.029977947
2140,0.018685382
2141,0.005162952
2142,0.015769545
2143,0.509263953
2144,0.016406257
2145,0.011450953
2146,0.023120662
2147,0.147780155
2148,0.005403887
2149,0.050438177
2150,0.061166073
2151,0.00112536
2152,0.152577339
2153,0.012254926
2154,0.011778088
2155,0.013107002
2156,0.050207125
2157,0.006307248
2158,0.034606525
2159,0.064984606
2160,0.002207314
2161,0.111588395
2162,0.010017763
2163,0.023202678
2164,0.069269721
2165,0.008887806
2166,0.154993553
2167,0.003247094
2168,0.0560998
2169,0.028895021
2170,0.009068914
2171,0.009748967
2172,0.003510499
2173,0.045560291
2174,0.070086882
2175,0.075503609
2176,0.007808194
2177,0.061349328
2178,0.003924793
2179,0.002146133
2180,0.030280599
2181,0.099553013
2182,0.015237943
2183,0.033948506
2184,0.003016526
2185,0.078710318
2186,0.076997701
2187,0.004922128
2188,0.01879166
2189,0.038572941
2190,0.105355708
2191,0.23890876
2192,0.005115054
2193,0.198839456
2194,0.074611465
2195,0.529303248
2196,0.01662541
2197,0.040854107
2198,0.015065468
2199,0.062653645
2200,0.065877399
2201,0.034813473
2202,0.012749073
2203,0.011863286
2204,0.058446543
2205,0.034412701
2206,0.103336907
2207,0.104819547
2208,0.04461861
2209,0.05410586
2210,0.021635435
2211,0.019420849
2212,0.002209424
2213,0.01137252
2214,0.044955993
2215,0.013787502
2216,0.073513157
2217,0.040173941
2218,0.023330483
2219,0.002186225
2220,0.019537663
2221,0.051165531
2222,0.019629138
2223,0.108880279
2224,0.005336842
2225,0.025537173
2226,0.04663147
2227,0.022053883
2228,0.036762822
2229,0.020572086
2230,0.027927388
2231,0.010849495
2232,0.232842967
2233,0.011006861
2234,0.021738145
2235,0.008250769
2236,0.130684259
2237,0.063928819
2238,0.030084325
2239,0.033133197
2240,0.000867139
2241,0.261923922
2242,0.066915047
2243,0.15159597
2244,0.061227551
2245,0.101741205
2246,0.313656021
2247,0.057296963
2248,0.054705448
2249,0.031826373
2250,0.117561781
2251,0.015645973
2252,0.000709475
2253,0.399672585
2254,0.007924663
2255,0.009577272
2256,0.003154109
2257,0.016621898
2258,0.009780733
2259,0.008744288
2260,0.051665511
2261,0.051490639
2262,0.003731416
2263,0.007482243
2264,0.021547613
2265,0.007850829
2266,0.036351185
2267,0.0698
2268,0.065825092
2269,0.002623524
2270,0.001781347
2271,0.183364221
2272,0.128442003
2273,0.009618114
2274,0.059421208
2275,0.005367163
2276,0.004853803
2277,0.005799873
2278,0.005211548
2279,0.186185489
2280,0.012096752
2281,0.00121893
2282,0.001688477
2283,0.095676235
2284,0.032145899
2285,0.030371889
2286,0.008279245
2287,0.098550569
2288,0.01044217
2289,0.005661968
2290,0.015214626
2291,0.050170736
2292,0.009013012
2293,0.014385236
2294,0.070420889
2295,0.411160208
2296,0.01941598
2297,0.14347604
2298,0.009543048
2299,0.053340706
2300,0.034837844
2301,0.373314841
2302,0.030531175
2303,0.009389894
2304,0.00482314
2305,0.027600441
2306,0.005482156
2307,0.184473652
2308,0.018265017
2309,0.029331842
2310,0.011940497
2311,0.009648452
2312,0.044787794
2313,0.005308884
2314,0.002476705
2315,0.010587262
2316,0.147485609
2317,0.002648585
2318,0.06498705
2319,0.059999254
2320,0.015133451
2321,0.023922853
2322,0.005995971
2323,0.035230438
2324,0.053648493
2325,0.009271435
2326,0.085655887
2327,0.01274217
2328,0.039685651
2329,0.062437202
2330,0.02363029
2331,0.008135447
2332,0.011431072
2333,0.225263446
2334,0.023478745
2335,0.23692287
2336,0.058240218
2337,0.228781647
2338,0.085521114
2339,0.288819084
2340,0.112883795
2341,0.077011795
2342,0.04386338
2343,0.01279362
2344,0.046632756
2345,0.000875049
2346,0.01923235
2347,0.002398239
2348,0.006342968
2349,0.019705786
2350,0.166913071
2351,0.055974545
2352,0.042914978
2353,0.024051858
2354,0.207648581
2355,0.009654289
2356,0.098751433
2357,0.079283913
2358,0.024707421
2359,0.003069345
2360,0.039537757
2361,0.08458453
2362,0.009998815
2363,0.061867269
2364,0.167817351
2365,0.026820082
2366,0.118685491
2367,0.092677326
2368,0.036956634
2369,0.168104233
2370,0.012199047
2371,0.007079961
2372,0.009129815
2373,0.198335014
2374,0.008575889
2375,0.069520192
2376,0.072573865
2377,0.007499647
2378,0.051911169
2379,0.00512561
2380,0.003223652
2381,0.070032749
2382,0.006386828
2383,0.005503288
2384,0.019014073
2385,0.089587466
2386,0.051045971
2387,0.005444181
2388,0.030754567
2389,0.002624644
2390,0.020752305
2391,0.290806671
2392,0.157485042
2393,0.01477618
2394,0.04472357
2395,0.111091389
2396,0.021337116
2397,0.002430662
2398,0.17242179
2399,0.013772265
2400,0.003822097
2401,0.051846333
2402,0.001379493
2403,0.007913789
2404,0.033732066
2405,0.206409884
2406,0.00537504
2407,0.012222502
2408,0.023622334
2409,0.151212133
2410,0.006140137
2411,0.015926502
2412,0.026548301
2413,0.054971603
2414,0.034786574
2415,0.023421974
2416,0.041888135
2417,0.033991747
2418,0.020878221
2419,0.04501255
2420,0.028992683
2421,0.039733952
2422,0.002049862
2423,0.013286284
2424,0.045526979
2425,0.017228636
2426,0.014549299
2427,0.113105875
2428,0.015104792
2429,0.080746398
2430,0.003172395
2431,0.00193854
2432,0.207884599
2433,0.087433307
2434,0.013943742
2435,0.029081154
2436,0.021898927
2437,0.091170952
2438,0.047788954
2439,0.127377761
2440,0.048409234
2441,0.097519898
2442,0.093550176
2443,0.035212969
2444,0.016383075
2445,0.013180817
2446,0.127477983
2447,0.042102326
2448,0.004507195
2449,0.010375085
2450,0.044380322
2451,0.06010055
2452,0.021823158
2453,0.00130692
2454,0.060992928
2455,0.011075448
2456,0.004487466
2457,0.217010033
2458,0.008908822
2459,0.003732662
2460,0.038246578
2461,0.008612266
2462,0.046632945
2463,0.005992654
2464,0.011090848
2465,0.044097379
2466,0.045827977
2467,0.110565701
2468,0.02354563
2469,0.007362471
2470,0.012336997
2471,0.007780762
2472,0.009708016
2473,0.001916287
2474,0.051701576
2475,0.021394397
2476,0.004214719
2477,0.003416669
2478,0.057641503
2479,0.001724287
2480,0.018549023
2481,0.111721843
2482,0.036736937
2483,0.001046693
2484,0.179177656
2485,0.504209935
2486,0.009401869
2487,0.030366125
2488,0.009345923
2489,0.125116479
2490,0.087131355
2491,0.011563097
2492,0.004063357
2493,0.004663369
2494,0.184022821
2495,0.016514223
2496,0.007662369
2497,0.028041632
2498,0.00605102
2499,0.003462368
2500,0.007328588
2501,0.001788071
2502,0.013178545
2503,0.34363147
2504,0.070844067
2505,0.000778372
2506,0.085460573
2507,0.012843077
2508,0.147750845
2509,0.017634345
2510,0.004245459
2511,0.028118214
2512,0.075482384
2513,0.319186145
2514,0.017857427
2515,0.152533785
2516,0.098595897
2517,0.029516016
2518,0.04459125
2519,0.00403199
2520,0.081791638
2521,0.009478214
2522,0.114936379
2523,0.081110073
2524,0.218451346
2525,0.080374296
2526,0.004453253
2527,0.041731677
2528,0.002240432
2529,0.057648546
2530,0.02086834
2531,0.007817245
2532,0.003029541
2533,0.037156111
2534,0.032075232
2535,0.032087277
2536,0.041095932
2537,0.009227307
2538,0.046890671
2539,0.095171168
2540,0.007230085
2541,0.266415487
2542,0.041711322
2543,0.018177855
2544,0.025329285
2545,0.23745548
2546,0.023773778
2547,0.001842236
2548,0.040464028
2549,0.01492865
2550,0.005358646
2551,0.00262029
2552,0.012225447
2553,0.008712041
2554,0.067147405
2555,0.121093232
2556,0.146175308
2557,0.006727621
2558,0.064390642
2559,0.057535539
2560,0.037681949
2561,0.258054269
2562,0.052298242
2563,0.012656475
2564,0.021111227
2565,0.008749871
2566,0.022197198
2567,0.040482392
2568,0.016703337
2569,0.010489954
2570,0.069366122
2571,0.010341245
2572,0.019989416
2573,0.08102373
2574,0.006420822
2575,0.009233383
2576,0.013469094
2577,0.003543282
2578,0.017649731
